YEAR,Day of the Year,Relative Huminidity,Precipitation (mm/day),Temperature at 2 Meters Maximum ©, Temperature at 2 Meters Minimum ©,Temperature at 2 Meters Range ©
2000,300,83.81,2.77,30.13,22.21,7.92
2000,301,88.48,48.02,27.62,23.65,3.97
2000,302,93.56,25.14,27.68,23.5,4.18
2000,303,86.09,7.13,29.86,24.02,5.84
2000,304,80.28,0,29.71,23.66,6.05
2000,305,82.3,0,30.25,21.97,8.28
2000,306,78.1,0,31.1,21.18,9.92
2000,307,74.91,0,30.9,21.36,9.54
2000,308,80.41,0,29.83,21.53,8.3
2000,309,83.33,0,29.41,20.88,8.53
2000,310,81.18,0,28.66,20.43,8.23
2000,311,80.75,0,28.28,20.12,8.16
2000,312,84.24,0,27.65,19.46,8.19
2000,313,85.78,0,28.36,18.64,9.72
2000,314,81.99,0,27.96,18.78,9.18
2000,315,79.03,0,28.35,18.7,9.65
2000,316,79.92,0,27.91,18.93,8.98
2000,317,78.9,0,28.11,19.64,8.47
2000,318,78,1.64,28.1,19.14,8.96
2000,319,76.64,4.5,28.13,19.21,8.92
2000,320,82.97,0,27.66,18.6,9.06
2000,321,81.67,0,28.05,17.59,10.46
2000,322,80.84,0,27.39,18.26,9.13
2000,323,79.84,0,27.08,19.02,8.06
2000,324,73.86,0,26.83,19.03,7.8
2000,325,75.71,0,27.12,19.54,7.58
2000,326,86.04,0,27.31,17.53,9.78
2000,327,84.01,0,28.07,16.68,11.39
2000,328,84.99,0,27.27,16.82,10.45
2000,329,85.72,0,26.75,16.83,9.92
2000,330,85.72,0,25.72,16.51,9.21
2000,331,83.67,0,26.36,16.09,10.27
2000,332,83.45,0,26.52,16.39,10.13
2000,333,78.11,18.55,27,17.52,9.48
2000,334,81.37,8.99,26.29,18.49,7.8
2000,335,82.72,0,26.39,16.89,9.5
2000,336,80.95,0,25.78,15.37,10.41
2000,337,82.47,0,25.57,14.36,11.21
2000,338,82.59,0,24.46,12.81,11.65
2000,339,79.36,0,23.26,13.66,9.6
2000,340,79.34,0,23.28,13.3,9.98
2000,341,79.91,0,23.46,13.69,9.77
2000,342,83.36,0,23.89,12.43,11.46
2000,343,82.67,0,23.91,13.28,10.63
2000,344,81.89,0,24.05,13.62,10.43
2000,345,79.46,0,23.75,12.9,10.85
2000,346,79.23,0,23.07,12.94,10.13
2000,347,80.48,0,23.51,12.84,10.67
2000,348,79.87,0,23.79,12.02,11.77
2000,349,79.42,0,22.76,13.58,9.18
2000,350,79.13,0,23.47,13.21,10.26
2000,351,76.84,0.01,23.9,13.18,10.72
2000,352,74.02,0,24.07,14.33,9.74
2000,353,74.75,0,23.89,13.74,10.15
2000,354,76.9,0,23.6,13.48,10.12
2000,355,77.6,0,24.42,13.33,11.09
2000,356,78.57,0,23.87,13.46,10.41
2000,357,78.87,0,24.96,13.42,11.54
2000,358,75.31,0,24.72,14.08,10.64
2000,359,73.55,0,25.47,14.45,11.02
2000,360,77.14,0,24.7,14.59,10.11
2000,361,74.59,0,25.03,14.4,10.63
2000,362,76.15,0,25.28,14.44,10.84
2000,363,75.66,0,25.52,14.84,10.68
2000,364,73.88,0,24.85,14.38,10.47
2000,365,75.64,0,24.73,12.59,12.14
2000,366,71.4,0,24.71,13.22,11.49
2001,1,73.93,0,24.16,13.34,10.82
2001,2,73.57,0,25.03,13.9,11.13
2001,3,77.28,0,25.59,14.86,10.73
2001,4,72.86,0,23.69,13.89,9.8
2001,5,71.32,0,22.14,11.5,10.64
2001,6,72.13,0,21.74,9,12.74
2001,7,73.23,0,21.79,9.07,12.72
2001,8,71.8,0,22.61,9.36,13.25
2001,9,70.13,0,23.36,10.02,13.34
2001,10,66.65,0,22.96,12.27,10.69
2001,11,64.45,0,21.38,8.74,12.64
2001,12,67.87,0,21.99,8.29,13.7
2001,13,69.85,0,22.88,9.21,13.67
2001,14,63.47,0,24.14,10.92,13.22
2001,15,63.4,0,24.17,10.21,13.96
2001,16,61.99,0,23.89,11,12.89
2001,17,61.13,0,24.55,11.9,12.65
2001,18,62.17,0,24.56,10.98,13.58
2001,19,62.85,0,25.01,11.91,13.1
2001,20,60.28,0,25.03,12.77,12.26
2001,21,60.31,0,24.74,13.79,10.95
2001,22,56.63,0,24.5,13.52,10.98
2001,23,61.14,0,26.37,13.96,12.41
2001,24,64.71,0,25.55,14.92,10.63
2001,25,48.24,0,22.79,11.12,11.67
2001,26,52.88,0,22.35,9.98,12.37
2001,27,57.1,0,22.37,9.99,12.38
2001,28,59.5,0,23.64,10.76,12.88
2001,29,62.16,0,24.07,10.66,13.41
2001,30,60.9,0,24.15,13.73,10.42
2001,31,59.64,0,26.11,14.05,12.06
2001,32,66.69,0,26.61,14.89,11.72
2001,33,65.8,0,27.3,15.63,11.67
2001,34,57.75,0,26.88,17.52,9.36
2001,35,51.62,0,28.62,15.09,13.53
2001,36,47.01,0,29.17,13.58,15.59
2001,37,48.11,0,29.06,16.9,12.16
2001,38,52.66,0,27.21,16.08,11.13
2001,39,44.95,0,26.27,14.21,12.06
2001,40,41.38,0,25.95,13.64,12.31
2001,41,42.74,0,25.77,13.6,12.17
2001,42,49.17,0,26.6,14.26,12.34
2001,43,52,0,27.47,14.1,13.37
2001,44,53.64,0,28.34,13.35,14.99
2001,45,51.97,0,29.03,14.11,14.92
2001,46,48.02,0,30.21,16.53,13.68
2001,47,47.67,0,30.72,16.5,14.22
2001,48,46.45,0,30.8,17.83,12.97
2001,49,49.36,0,31.06,18.27,12.79
2001,50,64.76,0,30.4,18.5,11.9
2001,51,58.1,0,30.65,19.67,10.98
2001,52,54.21,0.69,29.75,18.42,11.33
2001,53,78.22,9,27.72,18.89,8.83
2001,54,64.11,0.03,29.26,19.29,9.97
2001,55,62.43,0.09,29.26,19.61,9.65
2001,56,79.39,0.41,29.21,18.92,10.29
2001,57,79,4.2,28.67,21.2,7.47
2001,58,80.56,6.85,28.2,21.2,7
2001,59,67.06,0,31.33,20.92,10.41
2001,60,56.48,0.17,32.18,19.09,13.09
2001,61,57.94,0,31.59,19.58,12.01
2001,62,49.21,0,32.75,19.6,13.15
2001,63,41.02,0,32.45,16.69,15.76
2001,64,40.77,0.05,31.11,18.21,12.9
2001,65,52.26,0.02,30.75,17.41,13.34
2001,66,46.72,0,31.38,18.26,13.12
2001,67,44.86,0,31.74,16.84,14.9
2001,68,44.48,0,32.49,17.8,14.69
2001,69,41.49,0,32.59,18.46,14.13
2001,70,37.05,0,32.99,17.44,15.55
2001,71,35.92,0,32.91,17.38,15.53
2001,72,36.26,0,32.8,17.91,14.89
2001,73,40.63,0,33.53,19.25,14.28
2001,74,63.36,0,32.79,19.6,13.19
2001,75,60.99,0,33.15,20.97,12.18
2001,76,50.35,0,33.91,20.67,13.24
2001,77,55.62,0.27,34.3,21.57,12.73
2001,78,52.33,0,34.59,23.07,11.52
2001,79,35.65,0,35.9,20.22,15.68
2001,80,47.08,0,35.49,21.64,13.85
2001,81,59.56,0,35.99,22.6,13.39
2001,82,61.97,0.8,30.36,24.19,6.17
2001,83,59.83,0.06,33.62,23.89,9.73
2001,84,64.12,0.12,33.56,24.26,9.3
2001,85,62.69,0.1,34.55,23.64,10.91
2001,86,61.89,0.32,33.78,24.19,9.59
2001,87,62.92,0.97,34.07,23.08,10.99
2001,88,62.77,0.67,35.02,23.79,11.23
2001,89,68.9,0.18,33.55,23.94,9.61
2001,90,67.11,0.24,33.7,24.48,9.22
2001,91,65.83,1.3,33.54,24.98,8.56
2001,92,64.12,0.99,33.01,24.87,8.14
2001,93,61.79,1.28,34.53,25.26,9.27
2001,94,51.75,0,36.43,23.11,13.32
2001,95,46.27,0.03,36.61,24,12.61
2001,96,49.16,0,38.2,24.44,13.76
2001,97,57.81,0,38,26.26,11.74
2001,98,61.38,0,35.99,26.53,9.46
2001,99,72.56,0,31.57,26.74,4.83
2001,100,77.97,0,31.12,25.53,5.59
2001,101,71.16,0.01,33.76,24.57,9.19
2001,102,68.15,0.01,33.11,25.17,7.94
2001,103,64.48,5.03,33.91,25.97,7.94
2001,104,61.37,11.84,31.19,25.49,5.7
2001,105,68.91,0.54,27.42,25.19,2.23
2001,106,61.83,0.16,33.53,24.75,8.78
2001,107,67.66,0.73,33.7,25.95,7.75
2001,108,63.42,0.76,32.1,26.34,5.76
2001,109,60.58,0.12,34.99,24.64,10.35
2001,110,61.07,0.23,34.8,25.81,8.99
2001,111,60.5,0.05,35.56,25.24,10.32
2001,112,58.18,0,36.16,25.77,10.39
2001,113,57.56,0,36.96,25.13,11.83
2001,114,59.04,0,37.65,24.43,13.22
2001,115,63.95,0,36.95,25.23,11.72
2001,116,67.6,0,35.91,25.26,10.65
2001,117,66.33,0.02,34.26,25.84,8.42
2001,118,66.56,0.96,33.74,26.7,7.04
2001,119,71.39,3.94,33.08,26.38,6.7
2001,120,75.73,8,31.86,26.1,5.76
2001,121,67.51,4.87,33.56,25.5,8.06
2001,122,66.67,0.29,33.94,25.58,8.36
2001,123,68.73,10.74,33.78,26.21,7.57
2001,124,86.14,46.4,28.22,25.64,2.58
2001,125,82.98,10.9,30.21,25.4,4.81
2001,126,86.37,8.01,28.33,25.47,2.86
2001,127,77.94,33.1,31.5,25.23,6.27
2001,128,85.47,35.05,29.85,26.31,3.54
2001,129,81.8,16.76,31.53,26.07,5.46
2001,130,88.95,72.93,30.78,26.03,4.75
2001,131,88.76,79.39,29.93,26.26,3.67
2001,132,88.82,34.16,28.07,24.49,3.58
2001,133,83.81,0.23,29.67,23.35,6.32
2001,134,80.58,0,31.93,23.92,8.01
2001,135,76.5,0,34.08,25.88,8.2
2001,136,76.9,0.04,33.31,26.66,6.65
2001,137,80.11,0.14,31.55,26.08,5.47
2001,138,82.38,0.17,31.15,26.24,4.91
2001,139,81.97,1.26,30.88,26.15,4.73
2001,140,84.87,2.08,30.91,26.31,4.6
2001,141,88.28,4.97,30.14,26.2,3.94
2001,142,89.54,3.51,29.8,26.23,3.57
2001,143,87.77,10.37,30.61,26.4,4.21
2001,144,90.66,13.55,29.52,26.29,3.23
2001,145,86.07,0.18,31.68,25.44,6.24
2001,146,88.53,2.88,30.38,25.86,4.52
2001,147,85.27,0.27,31.91,26.16,5.75
2001,148,87.84,0.5,29.96,25.9,4.06
2001,149,86.22,1.3,30.31,25.84,4.47
2001,150,87.81,6.26,30.11,25.78,4.33
2001,151,89.04,6.14,30.01,25.9,4.11
2001,152,88.99,4.28,28.92,25.79,3.13
2001,153,90.81,12.64,29.08,26.23,2.85
2001,154,91.76,33.21,28.44,25.5,2.94
2001,155,91.36,18.45,28.23,25.35,2.88
2001,156,91.52,23.54,28.73,26.16,2.57
2001,157,92.49,17.68,29.26,26.05,3.21
2001,158,91.04,9.06,29.08,25.85,3.23
2001,159,91.45,19.77,29.51,26.17,3.34
2001,160,91.12,6.7,29.54,26.32,3.22
2001,161,92.15,0.86,29.46,26.3,3.16
2001,162,87.67,1.78,30.25,26.47,3.78
2001,163,88.09,0.75,30.21,26.28,3.93
2001,164,91.87,5.87,29.17,26.3,2.87
2001,165,92.16,40.91,28.46,25.96,2.5
2001,166,91.47,66.58,28.86,26.3,2.56
2001,167,91.06,44.91,28.15,25.94,2.21
2001,168,91.87,46.94,28.31,26.21,2.1
2001,169,91.74,30.74,28.49,26.32,2.17
2001,170,87.97,21.62,29.55,26.14,3.41
2001,171,89.45,44.8,30.04,25.55,4.49
2001,172,88.82,16.05,30.75,26.9,3.85
2001,173,88.43,0.84,31.6,26.28,5.32
2001,174,88.89,1.16,30.69,26.12,4.57
2001,175,90.4,0.63,29.87,26.55,3.32
2001,176,88.9,0.47,30.49,25.99,4.5
2001,177,88.22,1.38,30.27,26.14,4.13
2001,178,86.11,4.46,29.93,25.59,4.34
2001,179,89.15,2.3,30.87,24.45,6.42
2001,180,87.64,5.52,30.4,26.22,4.18
2001,181,89.79,10.59,29.64,25.78,3.86
2001,182,89.77,20.47,29.58,25.24,4.34
2001,183,88.86,3.9,29.29,24.8,4.49
2001,184,87.54,0.42,31.1,25.45,5.65
2001,185,90.63,0.15,29.81,25.87,3.94
2001,186,89.28,0.48,30.75,26.31,4.44
2001,187,89.33,0.71,30.57,26.34,4.23
2001,188,91.47,3.01,29.52,26.85,2.67
2001,189,90.62,6.8,30.11,26.34,3.77
2001,190,88.55,2.72,30.91,26.36,4.55
2001,191,90.06,12.59,29.73,26.2,3.53
2001,192,90.03,12.5,29.36,26.01,3.35
2001,193,89,7.31,29.36,25.54,3.82
2001,194,88.11,7.56,29.8,25.55,4.25
2001,195,89.35,4.33,29.33,26.1,3.23
2001,196,90.22,2.6,30.45,25.93,4.52
2001,197,91.51,1.44,29.15,25.89,3.26
2001,198,89.2,0.99,30.1,25.44,4.66
2001,199,87.79,1.25,30.28,25.41,4.87
2001,200,89.36,3.95,29.79,25.32,4.47
2001,201,89.64,7.73,29.59,25.67,3.92
2001,202,88.47,6.81,30.14,25.54,4.6
2001,203,89.21,4.45,30.47,25.95,4.52
2001,204,89.29,4.76,30.5,26.22,4.28
2001,205,88.8,14.65,30.3,25.98,4.32
2001,206,88.17,22.5,30.16,25.98,4.18
2001,207,89.58,16.18,29.61,25.77,3.84
2001,208,90.71,7.04,29.4,25.88,3.52
2001,209,88.5,15.8,30.03,26.07,3.96
2001,210,88.18,36.35,30.19,26.28,3.91
2001,211,90.55,47.83,28.52,25.94,2.58
2001,212,91.6,18.58,28.76,26.18,2.58
2001,213,92.03,52.1,29.23,26.22,3.01
2001,214,90.13,11.42,30.38,25.8,4.58
2001,215,89.8,1.12,30.95,25.97,4.98
2001,216,92.1,4.06,29.32,25.67,3.65
2001,217,89.03,11.01,30.93,25.39,5.54
2001,218,88.73,20.09,31.22,26.18,5.04
2001,219,88.4,9.46,29.76,26.24,3.52
2001,220,90.28,22.31,29.05,26.06,2.99
2001,221,89.71,1.62,30.09,25.74,4.35
2001,222,88.59,0.24,30.44,25.8,4.64
2001,223,88.62,0.21,30.61,25.67,4.94
2001,224,88.75,0.09,30.12,26.28,3.84
2001,225,90.8,4.26,29.58,25.59,3.99
2001,226,89.1,6.49,30.36,25.16,5.2
2001,227,89.97,7.13,30.16,25.77,4.39
2001,228,88.12,5.02,31.07,25.74,5.33
2001,229,89.76,1.29,30.95,26.63,4.32
2001,230,89.06,0.09,30.94,26.55,4.39
2001,231,89.73,0.73,31.35,26.66,4.69
2001,232,89.47,0.98,31.58,26.22,5.36
2001,233,89.15,0.73,30.4,26.24,4.16
2001,234,87.47,0.64,30.9,25.29,5.61
2001,235,87.29,0.36,31.37,25.05,6.32
2001,236,87.98,1.49,30.47,25.86,4.61
2001,237,88.86,4.46,30.63,25.89,4.74
2001,238,90.07,27.67,30.19,26.19,4
2001,239,90.81,33.06,30.12,26.64,3.48
2001,240,90.51,0.56,30.6,26.78,3.82
2001,241,91.48,2.77,29.71,26.65,3.06
2001,242,89.58,1.77,30.35,25.96,4.39
2001,243,88.76,1.42,30.73,25.77,4.96
2001,244,86.77,1.44,29.92,25.93,3.99
2001,245,85.64,0.89,30.5,25.43,5.07
2001,246,85.85,0.62,30.23,25.85,4.38
2001,247,87.71,0.56,29.82,25.66,4.16
2001,248,88.17,0.69,30.17,25.82,4.35
2001,249,88.17,5.73,30.5,25.88,4.62
2001,250,88.99,6.06,30.07,25.62,4.45
2001,251,86.84,0.97,29.95,26.02,3.93
2001,252,88.68,1.71,30.39,25.94,4.45
2001,253,88.66,4.47,29.22,25.63,3.59
2001,254,86.89,1.11,29.55,25.07,4.48
2001,255,87.13,0.96,30.92,25.95,4.97
2001,256,87.14,0.61,30.16,25.37,4.79
2001,257,85.18,0.3,31.05,25.61,5.44
2001,258,83.09,3.66,31.37,26.24,5.13
2001,259,87.8,6.21,30.3,26.4,3.9
2001,260,91.3,7.99,28.31,25.61,2.7
2001,261,90.48,17.83,28.43,25,3.43
2001,262,87.83,4.26,29.09,25.41,3.68
2001,263,79.64,0.12,30.73,25.44,5.29
2001,264,79.16,0.09,30.64,25.37,5.27
2001,265,80.68,0.53,32.12,24.11,8.01
2001,266,85.29,2.33,30.5,26.21,4.29
2001,267,82.55,2.12,31.06,26.35,4.71
2001,268,83.78,0.08,31.26,26.03,5.23
2001,269,83.98,0.2,31.3,25.15,6.15
2001,270,80.93,0.14,29.81,26.82,2.99
2001,271,77.69,0,33.07,25.31,7.76
2001,272,83.13,0.14,31.97,25.94,6.03
2001,273,89.26,2.34,29.18,26.43,2.75
2001,274,88.87,1.79,28.8,26.04,2.76
2001,275,87.94,1.01,28.91,25.71,3.2
2001,276,84.31,7.4,29.14,25.68,3.46
2001,277,85.75,6.37,28.98,25.54,3.44
2001,278,86.12,4.33,28.73,25.63,3.1
2001,279,84.62,0.04,31.46,25.4,6.06
2001,280,80.61,0.03,31.49,26.47,5.02
2001,281,83.4,0.12,32,26.07,5.93
2001,282,89.16,11.33,29.61,25.84,3.77
2001,283,88.74,10.46,29.16,25.85,3.31
2001,284,85.37,2.11,29.36,25.03,4.33
2001,285,84.11,3.06,30.1,25.22,4.88
2001,286,80.89,1.06,30.75,24.67,6.08
2001,287,79.79,4.7,30.35,24.91,5.44
2001,288,82.15,3.9,30.89,24.73,6.16
2001,289,83.19,1.88,30.97,24.81,6.16
2001,290,82.05,7.47,31.45,24.77,6.68
2001,291,86.64,11.48,28.48,25.44,3.04
2001,292,82.57,2.17,29.34,25.22,4.12
2001,293,80,0.64,30.2,24.72,5.48
2001,294,82.63,0,30.86,23.15,7.71
2001,295,81.26,0,31.89,23.54,8.35
2001,296,82.07,0,32.29,22.88,9.41
2001,297,80.49,0,31.96,23,8.96
2001,298,80.62,0,31.65,22.75,8.9
2001,299,79.91,0.21,31.2,22.84,8.36
2001,300,85.96,7.71,30.01,24.46,5.55
2001,301,84.44,4.06,28.66,24.15,4.51
2001,302,81.21,0.23,28.79,23.66,5.13
2001,303,80.45,11.16,29.4,23.51,5.89
2001,304,86.78,7.11,28.82,24.8,4.02
2001,305,84.21,1.24,29.65,24.85,4.8
2001,306,81.97,0.37,29.99,24.25,5.74
2001,307,80.44,0.96,30.21,23.79,6.42
2001,308,80.7,0,28.75,21.77,6.98
2001,309,81.01,0.08,29.2,21.18,8.02
2001,310,82.34,0.09,29.99,21.51,8.48
2001,311,79.93,0.47,27.85,23.38,4.47
2001,312,76.07,1.36,28.1,23.25,4.85
2001,313,77.91,0.58,28.82,23.15,5.67
2001,314,83.31,2.68,29.45,22.57,6.88
2001,315,90.88,19.9,25.71,23.21,2.5
2001,316,90.59,4.55,26.65,23.62,3.03
2001,317,82.69,0.02,29.44,22.78,6.66
2001,318,84.93,0,29.53,22,7.53
2001,319,84.23,0,29.33,21.09,8.24
2001,320,82.55,0,28.42,21.7,6.72
2001,321,80.4,0,28.02,19.97,8.05
2001,322,83.18,0,28.41,19.6,8.81
2001,323,83.96,0.04,28.24,19.36,8.88
2001,324,76.86,0,28.8,19.57,9.23
2001,325,75.14,0,27.49,20.28,7.21
2001,326,78.34,0,27.93,19.58,8.35
2001,327,82.36,0,26.92,18.85,8.07
2001,328,83.96,0,27.03,18.02,9.01
2001,329,83.37,0,27.28,16.99,10.29
2001,330,78.25,0,28.66,17.47,11.19
2001,331,82.13,0,27.56,17.31,10.25
2001,332,80.4,0,26.17,17.14,9.03
2001,333,82.43,0,26.38,15.58,10.8
2001,334,82.92,0,25.42,14.7,10.72
2001,335,79.19,0,25.08,13.61,11.47
2001,336,70.26,0,23.91,15.2,8.71
2001,337,80.73,0,23.74,12.98,10.76
2001,338,82.39,0,24.34,13.78,10.56
2001,339,82.32,0,24.78,14.69,10.09
2001,340,82.43,0,25.29,13.8,11.49
2001,341,83.92,0,24.39,15.16,9.23
2001,342,80.67,0,24.63,15.02,9.61
2001,343,79.73,0,25.22,15.41,9.81
2001,344,82.44,0,24.7,13.32,11.38
2001,345,80.93,0,24.4,12.46,11.94
2001,346,80.55,0,25.02,11.93,13.09
2001,347,78.05,0,24.21,11.86,12.35
2001,348,76.62,0,24.25,13.01,11.24
2001,349,76.22,0,24.63,13.4,11.23
2001,350,77.89,0,24.2,13.81,10.39
2001,351,77.34,0,24.59,13.07,11.52
2001,352,76.61,0,24.62,11.6,13.02
2001,353,72.54,0,24.45,12.76,11.69
2001,354,73.28,0,24.76,13.95,10.81
2001,355,78.84,0.01,22.97,13.93,9.04
2001,356,85.64,23.78,21.56,14.2,7.36
2001,357,79.9,0,25.22,14.15,11.07
2001,358,80.17,0,24.06,15.49,8.57
2001,359,76.79,0,24.44,15.72,8.72
2001,360,75.63,0,24.88,14.4,10.48
2001,361,76.99,0,25.15,14.65,10.5
2001,362,76.17,0,24.99,14.47,10.52
2001,363,76.63,0,24.79,13.82,10.97
2001,364,75.64,0,23.85,13.33,10.52
2001,365,75.7,0,23.05,13.61,9.44
2002,1,79.99,0,23.21,12.59,10.62
2002,2,77.1,0,25.05,12.38,12.67
2002,3,72.73,0,25.36,12.21,13.15
2002,4,73.57,0,24.96,14.95,10.01
2002,5,78.17,0,25.51,13.31,12.2
2002,6,76.12,0,25.28,14.01,11.27
2002,7,70.24,0,25.29,15.37,9.92
2002,8,72.09,0.36,23.32,15.62,7.7
2002,9,68.19,0,25.12,15.42,9.7
2002,10,69.69,0,24.85,13.96,10.89
2002,11,72.75,0,25.02,13.76,11.26
2002,12,71.76,0,24.75,13.14,11.61
2002,13,71.1,0,25.04,12.15,12.89
2002,14,67.62,0,24.82,13.12,11.7
2002,15,64.48,0,24.88,14.15,10.73
2002,16,62.72,0,25.85,14.3,11.55
2002,17,61.86,0,26.51,15.85,10.66
2002,18,68.83,0,26.92,16.29,10.63
2002,19,67.93,0,27.09,16.22,10.87
2002,20,66.07,0,27.43,15.76,11.67
2002,21,64.1,0,27.56,16.3,11.26
2002,22,66.63,0,28.31,16.04,12.27
2002,23,68.12,0.49,27.32,17.57,9.75
2002,24,77.65,1.52,24.13,19.08,5.05
2002,25,66.79,0,25.14,14.46,10.68
2002,26,53.75,0,23.85,12.55,11.3
2002,27,57.77,0,24.75,11.6,13.15
2002,28,59.22,0.2,25.94,11.83,14.11
2002,29,68.6,0.64,25.52,12.84,12.68
2002,30,74.62,1.32,23.87,15.39,8.48
2002,31,61.59,0,25.02,13.59,11.43
2002,32,59.38,0,24.56,11.12,13.44
2002,33,63.42,0,24.75,11.26,13.49
2002,34,60,0,23.74,10.89,12.85
2002,35,56.97,0,24.84,11.39,13.45
2002,36,52.95,0,25.67,11.28,14.39
2002,37,51.4,0,26.31,11.86,14.45
2002,38,55.6,0,28.16,13.86,14.3
2002,39,61.85,0,30.49,15.15,15.34
2002,40,63.24,0,30.35,16.73,13.62
2002,41,59.38,0,30.09,17.83,12.26
2002,42,55.64,0,31.11,17.26,13.85
2002,43,51.3,0,31.57,18.3,13.27
2002,44,56.56,0,28.09,18.94,9.15
2002,45,53.43,0,28.97,16.84,12.13
2002,46,49.04,0,28.96,13.7,15.26
2002,47,49.5,0,29.16,15.41,13.75
2002,48,48.19,0,30,16.89,13.11
2002,49,47.3,0,30.13,17.15,12.98
2002,50,45.83,0,30.21,17.93,12.28
2002,51,42.99,0,29.89,18.19,11.7
2002,52,39.85,0,30.34,18.78,11.56
2002,53,49.46,0,30.26,19.75,10.51
2002,54,52.97,0,30.84,19.14,11.7
2002,55,49.25,0,31.81,18.5,13.31
2002,56,47.5,0,32.01,18.25,13.76
2002,57,48.76,0.03,31.97,20.02,11.95
2002,58,47.74,0,31.39,18.1,13.29
2002,59,42.17,0,30.83,17.21,13.62
2002,60,44.49,0,30.82,16.97,13.85
2002,61,45.69,0,31.69,18.23,13.46
2002,62,46.24,1.26,32.55,19.43,13.12
2002,63,61.71,7.11,30.78,21.37,9.41
2002,64,54.45,0,31.48,20.45,11.03
2002,65,42.11,0,31.76,18.4,13.36
2002,66,39.34,0,31.99,18.93,13.06
2002,67,34.83,0,32.13,18.47,13.66
2002,68,39.85,0,32.22,18.14,14.08
2002,69,50.6,0.01,32.69,20.17,12.52
2002,70,65.27,0.02,33.4,22.69,10.71
2002,71,61.25,0.07,32.87,23.1,9.77
2002,72,39.1,0,33.52,21.25,12.27
2002,73,37.35,0,33.49,21.2,12.29
2002,74,38.74,0,34.24,21.28,12.96
2002,75,40.24,0,34.22,22.17,12.05
2002,76,40.35,0,34.58,21.33,13.25
2002,77,37.6,0,35.87,20.12,15.75
2002,78,35.95,0,35.62,20.28,15.34
2002,79,54.01,0,34.91,22.73,12.18
2002,80,59.26,0,35.2,22.58,12.62
2002,81,62.46,0,34.14,21.9,12.24
2002,82,69.75,0.29,32.48,23.18,9.3
2002,83,73.86,3.85,32.44,22.52,9.92
2002,84,78.18,5.59,30.95,23.48,7.47
2002,85,76.68,3.56,30.8,23.66,7.14
2002,86,77.72,13.3,32.17,23.62,8.55
2002,87,73.3,8.21,31.74,23.55,8.19
2002,88,64.59,0.32,32.66,24.18,8.48
2002,89,58.72,0.04,34.37,22.09,12.28
2002,90,58.66,0.01,34.08,23.55,10.53
2002,91,69.84,1.13,33.61,23.39,10.22
2002,92,70.01,2.3,32.24,22.82,9.42
2002,93,74.8,6.66,29.56,22.93,6.63
2002,94,67.02,1.18,31.28,22.46,8.82
2002,95,59.37,0.01,33.46,22.66,10.8
2002,96,66.75,0.43,33.89,23.75,10.14
2002,97,62.05,0,34.94,24.99,9.95
2002,98,65.81,0,35.18,24.26,10.92
2002,99,71.71,0.15,33.42,24.67,8.75
2002,100,68.86,0.41,33.72,25.45,8.27
2002,101,67.27,4.93,31.06,24.95,6.11
2002,102,50.47,0,36.29,22.82,13.47
2002,103,45.22,0,35.68,21.46,14.22
2002,104,55.38,0,34.04,24.13,9.91
2002,105,66.5,0.01,33.32,23.79,9.53
2002,106,70.93,0.02,33.25,24.95,8.3
2002,107,69.54,0.05,33.15,25.82,7.33
2002,108,72.28,0.01,33.3,25.51,7.79
2002,109,71.47,0,33.46,25.22,8.24
2002,110,68.51,0,35.1,25.74,9.36
2002,111,69.03,0.01,32.41,25.7,6.71
2002,112,69,0.02,32.26,25.45,6.81
2002,113,65.3,0,32.98,23.77,9.21
2002,114,62.22,0.23,35.16,24.58,10.58
2002,115,64.84,0.2,34.9,25.13,9.77
2002,116,66.03,1.81,34.72,25.42,9.3
2002,117,73.19,17.15,32,25.05,6.95
2002,118,68.18,0.29,34.26,24.9,9.36
2002,119,70.16,0.22,34.22,24.95,9.27
2002,120,72.81,0.73,33.74,24.79,8.95
2002,121,67.96,3.52,34.36,24.67,9.69
2002,122,63.11,4.38,34.7,24.53,10.17
2002,123,64.32,0.04,35.33,24.72,10.61
2002,124,65.97,0.28,34.45,25.05,9.4
2002,125,62.64,0.55,35.52,25.64,9.88
2002,126,67.65,3.8,33.53,26.08,7.45
2002,127,77.75,16.71,32.4,26.44,5.96
2002,128,79.08,19.52,32.1,26.44,5.66
2002,129,75.6,8.11,33.6,26.51,7.09
2002,130,77.76,4.82,31.77,26.24,5.53
2002,131,80.97,4.77,32.38,26.03,6.35
2002,132,70.2,0.91,36.03,26.78,9.25
2002,133,71.14,2.38,34.31,27.58,6.73
2002,134,81.09,1.9,30.52,27.1,3.42
2002,135,79.32,0.24,30.49,26.26,4.23
2002,136,71.29,0.87,35.01,26.29,8.72
2002,137,67.97,0.26,35.08,27,8.08
2002,138,70.35,0.13,35.2,27.59,7.61
2002,139,74.43,1.18,35.45,27.66,7.79
2002,140,78.34,2.13,32.85,27.88,4.97
2002,141,77.27,0.36,33.92,28.07,5.85
2002,142,75.84,2,33.73,27.61,6.12
2002,143,78.19,5.25,32.5,27.08,5.42
2002,144,79.66,4.83,31.4,26.23,5.17
2002,145,82.6,12.01,30.1,25.6,4.5
2002,146,83.12,19.06,30.68,25.8,4.88
2002,147,80.12,14.85,30.98,25.6,5.38
2002,148,79.62,0.25,29.92,25.45,4.47
